"season_year","season_type","game_date","game_id","team_id","team_abbreviation","matchup","event","win_tip_prob_xtip","spread","ftts","ftts_prob_glmnet","ftts_prob_earth","model","ftts_prob"
"2020-21","Regular Season",2021-04-10,"0022000804","1610612765","DET","DET @ POR","points",0.637475986209755,11,FALSE,0.509387771030536,0.49862176093804,"points",0.504004765984288
"2020-21","Regular Season",2021-04-10,"0022000794","1610612739","CLE","CLE vs. TOR","fgm",0.655030389500397,-3,FALSE,0.527197691587547,0.551669027660928,"fgm",0.539433359624238
"2020-21","Regular Season",2021-04-10,"0022000802","1610612744","GSW","GSW vs. HOU","fgm",0.583465074612828,-7,TRUE,0.51658203739603,0.543256207996552,"fgm",0.529919122696291
"2020-21","Regular Season",2021-04-10,"0022000803","1610612756","PHX","PHX vs. WAS","fgm",0.608582377015262,-13.5,TRUE,0.523210820177202,0.568693490227673,"fgm",0.545952155202437
"2020-21","Regular Season",2021-04-10,"0022000804","1610612757","POR","POR vs. DET","fgm",0.362524013790245,-11,TRUE,0.480690201888667,0.493085750866207,"fgm",0.486887976377437
"2020-21","Regular Season",2021-04-10,"0022000199","1610612755","PHI","PHI @ OKC","fgm",0.69215093420624,-9.5,TRUE,0.535833105437049,0.580277571315724,"fgm",0.558055338376386
"2020-21","Regular Season",2021-04-10,"0022000800","1610612747","LAL","LAL @ BKN","fgm",0.785159794270299,11.5,TRUE,0.543795310645739,0.546323544590664,"fgm",0.545059427618202
"2020-21","Regular Season",2021-04-10,"0022000801","1610612758","SAC","SAC @ UTA","fgm",0.372624580872996,11.5,TRUE,0.474139061507375,0.431478626221375,"fgm",0.452808843864375
"2020-21","Regular Season",2021-04-10,"0022000199","1610612760","OKC","OKC vs. PHI","fgm",0.30784906579376,9.5,FALSE,0.463955424361292,0.419398163676498,"fgm",0.441676794018895
"2020-21","Regular Season",2021-04-10,"0022000800","1610612751","BKN","BKN vs. LAL","fgm",0.214840205729701,-11.5,FALSE,0.455993759652742,0.453346452388686,"fgm",0.454670106020714
"2020-21","Regular Season",2021-04-10,"0022000801","1610612762","UTA","UTA vs. SAC","fgm",0.627375419127004,-11.5,FALSE,0.525648934078016,0.568194715060569,"fgm",0.546921824569292
"2020-21","Regular Season",2021-04-10,"0022000794","1610612761","TOR","TOR @ CLE","fgm",0.344969610499603,3,TRUE,0.472590373867422,0.448001669094141,"fgm",0.460296021480782
"2020-21","Regular Season",2021-04-10,"0022000802","1610612745","HOU","HOU @ GSW","fgm",0.416534925387172,7,FALSE,0.483205630986511,0.456413421792005,"fgm",0.469809526389258
"2020-21","Regular Season",2021-04-10,"0022000803","1610612764","WAS","WAS @ PHX","fgm",0.391417622984738,13.5,FALSE,0.476577073681303,0.4309799421745,"fgm",0.453778507927902
"2020-21","Regular Season",2021-04-10,"0022000804","1610612765","DET","DET @ POR","fgm",0.637475986209755,11,FALSE,0.519097543260701,0.506581429074613,"fgm",0.512839486167657
"2020-21","Regular Season",2021-04-11,"0022000807","1610612739","CLE","CLE vs. NOP","points",0.20272912548414,9,TRUE,0.417000845553739,0.369614692990944,"points",0.393307769272342
"2020-21","Regular Season",2021-04-11,"0022000809","1610612752","NYK","NYK vs. TOR","points",0.631981473082143,-3,TRUE,0.535207685095131,0.554893543628614,"points",0.545050614361872
"2020-21","Regular Season",2021-04-11,"0022000810","1610612742","DAL","DAL vs. SAS","points",0.604935870201084,-6,FALSE,0.534980273384017,0.558607613470948,"points",0.546793943427482
"2020-21","Regular Season",2021-04-11,"0022000813","1610612746","LAC","LAC vs. DET","points",0.395206325079034,-12.5,FALSE,0.500810209107986,0.518223597517251,"points",0.509516903312619
"2020-21","Regular Season",2021-04-11,"0022000805","1610612737","ATL","ATL @ CHA","points",0.698005078004938,2.5,TRUE,0.539273349100865,0.55332246864407,"points",0.546297908872467
"2020-21","Regular Season",2021-04-11,"0022000806","1610612738","BOS","BOS @ DEN","points",0.502588033899731,3,FALSE,0.494769838406731,0.488347100144824,"points",0.491558469275778
"2020-21","Regular Season",2021-04-11,"0022000808","1610612749","MIL","MIL @ ORL","points",0.68470245951245,-9.5,TRUE,0.559336356082175,0.597930221637113,"points",0.578633288859644
"2020-21","Regular Season",2021-04-11,"0022000811","1610612754","IND","IND @ MEM","points",0.334124077063946,3.5,TRUE,0.456312452944573,0.432285489463398,"points",0.444298971203986
"2020-21","Regular Season",2021-04-11,"0022000812","1610612741","CHI","CHI @ MIN","points",0.217020174237748,-4,TRUE,0.444809159506597,0.425844434978261,"points",0.435326797242429
"2020-21","Regular Season",2021-04-11,"0022000814","1610612748","MIA","MIA @ POR","points",0.401266831564458,-1,TRUE,0.479909737449847,0.472318057020206,"points",0.476113897235027
"2020-21","Regular Season",2021-04-11,"0022000805","1610612766","CHA","CHA vs. ATL","points",0.301994921995062,-2.5,FALSE,0.460726650899135,0.446686794202352,"points",0.453706722550743
"2020-21","Regular Season",2021-04-11,"0022000806","1610612743","DEN","DEN vs. BOS","points",0.497411966100269,-3,TRUE,0.505230161593269,0.511662264149296,"points",0.508446212871282
"2020-21","Regular Season",2021-04-11,"0022000808","1610612753","ORL","ORL vs. MIL","points",0.315297540487551,9.5,FALSE,0.440663643917825,0.402078788361244,"points",0.421371216139534
"2020-21","Regular Season",2021-04-11,"0022000811","1610612763","MEM","MEM vs. IND","points",0.665875922936054,-3.5,FALSE,0.543687547055427,0.567723708056431,"points",0.555705627555929
"2020-21","Regular Season",2021-04-11,"0022000812","1610612750","MIN","MIN vs. CHI","points",0.782979825762252,4,FALSE,0.555190840493403,0.574164728292726,"points",0.564677784393065
"2020-21","Regular Season",2021-04-11,"0022000814","1610612757","POR","POR vs. MIA","points",0.598733168435542,1,FALSE,0.520090262550153,0.527691283638722,"points",0.523890773094438
"2020-21","Regular Season",2021-04-11,"0022000807","1610612740","NOP","NOP @ CLE","points",0.79727087451586,-9,FALSE,0.582999154446261,0.630394039223035,"points",0.606696596834648
"2020-21","Regular Season",2021-04-11,"0022000809","1610612761","TOR","TOR @ NYK","points",0.368018526917857,3,FALSE,0.464792314904869,0.445115712846576,"points",0.454954013875723
"2020-21","Regular Season",2021-04-11,"0022000810","1610612759","SAS","SAS @ DAL","points",0.395064129798916,6,TRUE,0.465019726615983,0.44140162720679,"points",0.453210676911387
"2020-21","Regular Season",2021-04-11,"0022000813","1610612765","DET","DET @ LAC","points",0.604793674920966,12.5,TRUE,0.499189790892014,0.481785759430152,"points",0.490487775161083
"2020-21","Regular Season",2021-04-11,"0022000807","1610612739","CLE","CLE vs. NOP","fgm",0.20272912548414,9,TRUE,0.4414853881601,0.392127306785409,"fgm",0.416806347472754
"2020-21","Regular Season",2021-04-11,"0022000809","1610612752","NYK","NYK vs. TOR","fgm",0.631981473082143,-3,TRUE,0.525323129240412,0.545402581865117,"fgm",0.535362855552765
"2020-21","Regular Season",2021-04-11,"0022000810","1610612742","DAL","DAL vs. SAS","fgm",0.604935870201084,-6,FALSE,0.52229483202183,0.546529144729172,"fgm",0.534411988375501
"2020-21","Regular Season",2021-04-11,"0022000813","1610612746","LAC","LAC vs. DET","fgm",0.395206325079034,-12.5,FALSE,0.48866360169476,0.506781739476893,"fgm",0.497722670585827
"2020-21","Regular Season",2021-04-11,"0022000805","1610612737","ATL","ATL @ CHA","fgm",0.698005078004938,2.5,TRUE,0.533802549548597,0.54790378577181,"fgm",0.540853167660203
"2020-21","Regular Season",2021-04-11,"0022000806","1610612738","BOS","BOS @ DEN","fgm",0.502588033899731,3,FALSE,0.498547985687833,0.491847796179639,"fgm",0.495197890933736
"2020-21","Regular Season",2021-04-11,"0022000808","1610612749","MIL","MIL @ ORL","fgm",0.68470245951245,-9.5,TRUE,0.538631897132624,0.578523883929213,"fgm",0.558577890530918
"2020-21","Regular Season",2021-04-11,"0022000811","1610612754","IND","IND @ MEM","fgm",0.334124077063946,3.5,TRUE,0.468113157585385,0.443437820827103,"fgm",0.455775489206244
"2020-21","Regular Season",2021-04-11,"0022000812","1610612741","CHI","CHI @ MIN","fgm",0.217020174237748,-4,TRUE,0.451767284399239,0.432582129200757,"fgm",0.442174706799998
"2020-21","Regular Season",2021-04-11,"0022000814","1610612748","MIA","MIA @ POR","fgm",0.401266831564458,-1,TRUE,0.48281787652501,0.475097972422725,"fgm",0.478957924473867
"2020-21","Regular Season",2021-04-11,"0022000805","1610612766","CHA","CHA vs. ATL","fgm",0.301994921995062,-2.5,FALSE,0.465986076287717,0.451770734939473,"fgm",0.458878405613595
"2020-21","Regular Season",2021-04-11,"0022000806","1610612743","DEN","DEN vs. BOS","fgm",0.497411966100269,-3,TRUE,0.501239665069984,0.507823772384036,"fgm",0.50453171872701
"2020-21","Regular Season",2021-04-11,"0022000808","1610612753","ORL","ORL vs. MIL","fgm",0.315297540487551,9.5,FALSE,0.461157026691627,0.421155736381333,"fgm",0.44115638153648
"2020-21","Regular Season",2021-04-11,"0022000811","1610612763","MEM","MEM vs. IND","fgm",0.665875922936054,-3.5,FALSE,0.531675349563444,0.556237843867074,"fgm",0.543956596715259
"2020-21","Regular Season",2021-04-11,"0022000812","1610612750","MIN","MIN vs. CHI","fgm",0.782979825762252,4,FALSE,0.548022332257408,0.567095299603535,"fgm",0.557558815930472
"2020-21","Regular Season",2021-04-11,"0022000814","1610612757","POR","POR vs. MIA","fgm",0.598733168435542,1,FALSE,0.51697002037366,0.524574316468871,"fgm",0.520772168421266
"2020-21","Regular Season",2021-04-11,"0022000807","1610612740","NOP","NOP @ CLE","fgm",0.79727087451586,-9,FALSE,0.558305158980467,0.607559424654264,"fgm",0.582932291817365
"2020-21","Regular Season",2021-04-11,"0022000809","1610612761","TOR","TOR @ NYK","fgm",0.368018526917857,3,FALSE,0.474465069233189,0.454271631121505,"fgm",0.464368350177347
"2020-21","Regular Season",2021-04-11,"0022000810","1610612759","SAS","SAS @ DAL","fgm",0.395064129798916,6,TRUE,0.477493243424233,0.453145204824569,"fgm",0.465319224124401
"2020-21","Regular Season",2021-04-11,"0022000813","1610612765","DET","DET @ LAC","fgm",0.604793674920966,12.5,TRUE,0.511124154650516,0.492889808637993,"fgm",0.502006981644255
"2020-21","Regular Season",2021-04-12,"0022000816","1610612753","ORL","ORL vs. SAS","points",0.508847859863658,7,TRUE,0.48608332653707,0.473927771370456,"points",0.480005548953763
"2020-21","Regular Season",2021-04-12,"0022000818","1610612742","DAL","DAL vs. PHI","points",0.239065114579672,3.5,TRUE,0.430259773484549,0.40311392276638,"points",0.416686848125464
"2020-21","Regular Season",2021-04-12,"0022000819","1610612740","NOP","NOP vs. SAC","points",0.714942319111862,-2,TRUE,0.555572061829633,0.576578260995098,"points",0.566075161412366
"2020-21","Regular Season",2021-04-12,"0022000820","1610612762","UTA","UTA vs. WAS","points",0.727629099396856,-10.5,FALSE,0.577655941430039,0.614331631301192,"points",0.595993786365616
"2020-21","Regular Season",2021-04-12,"0022000278","1610612741","CHI","CHI @ MEM","points",0.323696847100238,2,TRUE,0.453539917624606,0.43556883998097,"points",0.444554378802788
"2020-21","Regular Season",2021-04-12,"0022000815","1610612747","LAL","LAL @ NYK","points",0.738773360719794,1,TRUE,0.554396149168498,0.571923121709761,"points",0.563159635439129
"2020-21","Regular Season",2021-04-12,"0022000821","1610612743","DEN","DEN @ GSW","points",0.579665070224681,-5.5,FALSE,0.531537135072347,0.548130823782137,"points",0.539833979427242
"2020-21","Regular Season",2021-04-12,"0022000822","1610612745","HOU","HOU @ PHX","points",0.479315899267016,13,FALSE,0.465358577342145,0.439925201853212,"points",0.452641889597678
"2020-21","Regular Season",2021-04-12,"0022000278","1610612763","MEM","MEM vs. CHI","points",0.676303152899762,-2,FALSE,0.546460082375393,0.564436653306938,"points",0.555448367841166
"2020-21","Regular Season",2021-04-12,"0022000815","1610612752","NYK","NYK vs. LAL","points",0.261226639280206,-1,FALSE,0.445603850831502,0.428082348768862,"points",0.436843099800182
"2020-21","Regular Season",2021-04-12,"0022000821","1610612744","GSW","GSW vs. DEN","points",0.420334929775319,5.5,TRUE,0.468462864927653,0.451874710516766,"points",0.46016878772221
"2020-21","Regular Season",2021-04-12,"0022000822","1610612756","PHX","PHX vs. HOU","points",0.520684100732984,-13,TRUE,0.534641422657855,0.560080303554564,"points",0.547360863106209
"2020-21","Regular Season",2021-04-12,"0022000816","1610612759","SAS","SAS @ ORL","points",0.491152140136342,-7,FALSE,0.51391667346293,0.526077799492607,"points",0.519997236477768
"2020-21","Regular Season",2021-04-12,"0022000818","1610612755","PHI","PHI @ DAL","points",0.760934885420328,-3.5,FALSE,0.569740226515451,0.596891453533794,"points",0.583315840024623
"2020-21","Regular Season",2021-04-12,"0022000819","1610612758","SAC","SAC @ NOP","points",0.285057680888138,2,FALSE,0.444427938170367,0.423427194037629,"points",0.433927566103998
"2020-21","Regular Season",2021-04-12,"0022000820","1610612764","WAS","WAS @ UTA","points",0.272370900603144,10.5,TRUE,0.422344058569961,0.38567366268994,"points",0.40400886062995
"2020-21","Regular Season",2021-04-12,"0022000816","1610612753","ORL","ORL vs. SAS","fgm",0.508847859863658,7,TRUE,0.494838515028756,0.482175556022447,"fgm",0.488507035525602
"2020-21","Regular Season",2021-04-12,"0022000818","1610612742","DAL","DAL vs. PHI","fgm",0.239065114579672,3.5,TRUE,0.445895851365952,0.4179603240614,"fgm",0.431928087713676
"2020-21","Regular Season",2021-04-12,"0022000819","1610612740","NOP","NOP vs. SAC","fgm",0.714942319111862,-2,TRUE,0.543583425945969,0.564986136804489,"fgm",0.554284781375229
"2020-21","Regular Season",2021-04-12,"0022000820","1610612762","UTA","UTA vs. WAS","fgm",0.727629099396856,-10.5,FALSE,0.55418318604008,0.592255348770997,"fgm",0.573219267405538
"2020-21","Regular Season",2021-04-12,"0022000278","1610612741","CHI","CHI @ MEM","fgm",0.323696847100238,2,TRUE,0.463683285355513,0.445279003444213,"fgm",0.454481144399863
"2020-21","Regular Season",2021-04-12,"0022000815","1610612747","LAL","LAL @ NYK","fgm",0.738773360719794,1,TRUE,0.54530594882924,0.563019652326077,"fgm",0.554162800577659
"2020-21","Regular Season",2021-04-12,"0022000821","1610612743","DEN","DEN @ GSW","fgm",0.579665070224681,-5.5,FALSE,0.520724430093203,0.53773051096644,"fgm",0.529227470529822
"2020-21","Regular Season",2021-04-12,"0022000822","1610612745","HOU","HOU @ PHX","fgm",0.479315899267016,13,FALSE,0.483282252055357,0.456811688271441,"fgm",0.470046970163399
"2020-21","Regular Season",2021-04-12,"0022000278","1610612763","MEM","MEM vs. CHI","fgm",0.676303152899762,-2,FALSE,0.536105751812626,0.554395117348946,"fgm",0.545250434580786
"2020-21","Regular Season",2021-04-12,"0022000815","1610612752","NYK","NYK vs. LAL","fgm",0.261226639280206,-1,FALSE,0.454483725341187,0.436655807972531,"fgm",0.445569766656859
"2020-21","Regular Season",2021-04-12,"0022000821","1610612744","GSW","GSW vs. DEN","fgm",0.420334929775319,5.5,TRUE,0.479063862816017,0.461941577442016,"fgm",0.470502720129017
"2020-21","Regular Season",2021-04-12,"0022000822","1610612756","PHX","PHX vs. HOU","fgm",0.520684100732984,-13,TRUE,0.516505906866542,0.542860947784074,"fgm",0.529683427325308
"2020-21","Regular Season",2021-04-12,"0022000816","1610612759","SAS","SAS @ ORL","fgm",0.491152140136342,-7,FALSE,0.504949431482757,0.517495049414613,"fgm",0.511222240448685
"2020-21","Regular Season",2021-04-12,"0022000818","1610612755","PHI","PHI @ DAL","fgm",0.760934885420328,-3.5,FALSE,0.553894547050115,0.581718714299154,"fgm",0.567806630674634
"2020-21","Regular Season",2021-04-12,"0022000819","1610612758","SAC","SAC @ NOP","fgm",0.285057680888138,2,FALSE,0.456206118035252,0.43468965638437,"fgm",0.445447887209811
"2020-21","Regular Season",2021-04-12,"0022000820","1610612764","WAS","WAS @ UTA","fgm",0.272370900603144,10.5,TRUE,0.445607238889208,0.407426112026764,"fgm",0.426516675457986
"2020-21","Regular Season",2021-04-13,"0022000827","1610612748","MIA","MIA @ PHX","points",0.610325567852921,3,FALSE,0.518639403445317,0.522880322140992,"points",0.520759862793154
"2020-21","Regular Season",2021-04-13,"0022000828","1610612738","BOS","BOS @ POR","points",0.357467040681542,1,TRUE,0.466719667350837,0.450619361404595,"points",0.458669514377716
"2020-21","Regular Season",2021-04-13,"0022000827","1610612756","PHX","PHX vs. MIA","points",0.389674432147079,-3,TRUE,0.481360596554683,0.477125365771854,"points",0.479242981163269
"2020-21","Regular Season",2021-04-13,"0022000828","1610612757","POR","POR vs. BOS","points",0.642532959318458,-1,FALSE,0.533280332649163,0.549386282839519,"points",0.541333307744341
"2020-21","Regular Season",2021-04-13,"0022000827","1610612748","MIA","MIA @ PHX","fgm",0.610325567852921,3,FALSE,0.517693028903217,0.521806089163607,"fgm",0.519749559033412
"2020-21","Regular Season",2021-04-13,"0022000828","1610612738","BOS","BOS @ POR","fgm",0.357467040681542,1,TRUE,0.474132789994026,0.457692129216662,"fgm",0.465912459605344
"2020-21","Regular Season",2021-04-13,"0022000827","1610612756","PHX","PHX vs. MIA","fgm",0.389674432147079,-3,TRUE,0.482095713652959,0.477867024813338,"fgm",0.479981369233149
"2020-21","Regular Season",2021-04-13,"0022000828","1610612757","POR","POR vs. BOS","fgm",0.642532959318458,-1,FALSE,0.525656246053278,0.541982679424046,"fgm",0.533819462738662
"2020-21","Regular Season",2021-04-16,"0022000848","1610612751","BKN","BKN vs. CHA","points",0.598008457835134,-12,TRUE,0.550308444727774,0.579711136658257,"points",0.565009790693015
"2020-21","Regular Season",2021-04-16,"0022000850","1610612741","CHI","CHI vs. MEM","points",0.323436906411075,3.5,FALSE,0.450508953430259,0.43002545697557,"points",0.440267205202915
"2020-21","Regular Season",2021-04-16,"0022000854","1610612742","DAL","DAL vs. NYK","points",0.615558631655262,-6.5,FALSE,0.541990208166286,0.563051983075927,"points",0.552521095621106
"2020-21","Regular Season",2021-04-16,"0022000844","1610612754","IND","IND @ UTA","points",0.250460195554285,10.5,TRUE,0.417918790013858,0.380033365934951,"points",0.398976077974404
"2020-21","Regular Season",2021-04-16,"0022000845","1610612760","OKC","OKC @ DET","points",0.694125574514468,2.5,TRUE,0.540041362286788,0.551209327546375,"points",0.545625344916582
"2020-21","Regular Season",2021-04-16,"0022000846","1610612746","LAC","LAC @ PHI","points",0.31441936632091,4,FALSE,0.447275154741616,0.425211988926557,"points",0.436243571834086
"2020-21","Regular Season",2021-04-16,"0022000847","1610612740","NOP","NOP @ WAS","points",0.791227440762488,-3.5,TRUE,0.57612403082402,0.605262406062501,"points",0.59069321844326
"2020-21","Regular Season",2021-04-16,"0022000849","1610612753","ORL","ORL @ TOR","points",0.689733011525957,3,FALSE,0.537878364906296,0.547795362870073,"points",0.542836863888185
"2020-21","Regular Season",2021-04-16,"0022000851","1610612743","DEN","DEN @ HOU","points",0.597043435166189,-9.5,FALSE,0.544437225676812,0.569375962873141,"points",0.556906594274976
"2020-21","Regular Season",2021-04-16,"0022000852","1610612748","MIA","MIA @ MIN","points",0.471808774205417,-7.5,FALSE,0.510433881496046,0.521830098530174,"points",0.51613199001311
"2020-21","Regular Season",2021-04-16,"0022000853","1610612757","POR","POR @ SAS","points",0.693842633683265,1.5,TRUE,0.542238265378504,0.555179626195404,"points",0.548708945786954
"2020-21","Regular Season",2021-04-16,"0022000844","1610612762","UTA","UTA vs. IND","points",0.749539804445715,-10.5,FALSE,0.582081209986142,0.619975204576191,"points",0.601028207281166
"2020-21","Regular Season",2021-04-16,"0022000845","1610612765","DET","DET vs. OKC","points",0.305874425485532,-2.5,FALSE,0.459958637713212,0.448799671153411,"points",0.454379154433311
"2020-21","Regular Season",2021-04-16,"0022000846","1610612755","PHI","PHI vs. LAC","points",0.68558063367909,-4,TRUE,0.552724845258384,0.574796901663686,"points",0.563760873461035
"2020-21","Regular Season",2021-04-16,"0022000847","1610612764","WAS","WAS vs. NOP","points",0.208772559237512,3.5,FALSE,0.42387596917598,0.394746284991062,"points",0.409311127083521
"2020-21","Regular Season",2021-04-16,"0022000849","1610612761","TOR","TOR vs. ORL","points",0.310266988474043,-3,TRUE,0.462121635093704,0.452213648123753,"points",0.457167641608728
"2020-21","Regular Season",2021-04-16,"0022000851","1610612745","HOU","HOU vs. DEN","points",0.402956564833811,9.5,TRUE,0.455562774323188,0.430632956145403,"points",0.443097865234296
"2020-21","Regular Season",2021-04-16,"0022000852","1610612750","MIN","MIN vs. MIA","points",0.528191225794583,7.5,TRUE,0.489566118503954,0.478178978217859,"points",0.483872548360906
"2020-21","Regular Season",2021-04-16,"0022000853","1610612759","SAS","SAS vs. POR","points",0.306157366316735,-1.5,FALSE,0.457761734621496,0.444829357140448,"points",0.451295545880972
"2020-21","Regular Season",2021-04-16,"0022000848","1610612766","CHA","CHA @ BKN","points",0.401991542164866,12,FALSE,0.449691555272226,0.420297726313374,"points",0.4349946407928
"2020-21","Regular Season",2021-04-16,"0022000850","1610612763","MEM","MEM @ CHI","points",0.676563093588925,-3.5,TRUE,0.549491046569741,0.569983458963534,"points",0.559737252766638
"2020-21","Regular Season",2021-04-16,"0022000854","1610612752","NYK","NYK @ DAL","points",0.384441368344738,6.5,TRUE,0.458009791833714,0.436956966404759,"points",0.447483379119237
"2020-21","Regular Season",2021-04-16,"0022000848","1610612751","BKN","BKN vs. CHA","fgm",0.598008457835134,-12,TRUE,0.530296658546345,0.560704030260088,"fgm",0.545500344403217
"2020-21","Regular Season",2021-04-16,"0022000850","1610612741","CHI","CHI vs. MEM","fgm",0.323436906411075,3.5,FALSE,0.462561271707304,0.441544658559784,"fgm",0.452052965133544
"2020-21","Regular Season",2021-04-16,"0022000854","1610612742","DAL","DAL vs. NYK","fgm",0.615558631655262,-6.5,FALSE,0.528393936322976,0.549993207146152,"fgm",0.539193571734564
"2020-21","Regular Season",2021-04-16,"0022000844","1610612754","IND","IND @ UTA","fgm",0.250460195554285,10.5,FALSE,0.441950881284174,0.40251022766799,"fgm",0.422230554476082
"2020-21","Regular Season",2021-04-16,"0022000845","1610612760","OKC","OKC @ DET","fgm",0.694125574514468,2.5,TRUE,0.534852655601288,0.546002870020202,"fgm",0.540427762810745
"2020-21","Regular Season",2021-04-16,"0022000846","1610612746","LAC","LAC @ PHI","fgm",0.31441936632091,4,FALSE,0.460355068645155,0.43769528760128,"fgm",0.449025178123217
"2020-21","Regular Season",2021-04-16,"0022000847","1610612740","NOP","NOP @ WAS","fgm",0.791227440762488,-3.5,TRUE,0.55912275505795,0.588994655822939,"fgm",0.574058705440444
"2020-21","Regular Season",2021-04-16,"0022000849","1610612753","ORL","ORL @ TOR","fgm",0.689733011525957,3,FALSE,0.533531007344779,0.543390282200505,"fgm",0.538460644772642
"2020-21","Regular Season",2021-04-16,"0022000851","1610612743","DEN","DEN @ HOU","fgm",0.597043435166189,-9.5,TRUE,0.527713741113006,0.553410450847857,"fgm",0.540562095980431
"2020-21","Regular Season",2021-04-16,"0022000852","1610612748","MIA","MIA @ MIN","fgm",0.471808774205417,-7.5,FALSE,0.501676760000453,0.513449715845375,"fgm",0.507563237922914
"2020-21","Regular Season",2021-04-16,"0022000853","1610612757","POR","POR @ SAS","fgm",0.693842633683265,1.5,TRUE,0.535755837396733,0.548749872481938,"fgm",0.542252854939335
"2020-21","Regular Season",2021-04-16,"0022000844","1610612762","UTA","UTA vs. IND","fgm",0.749539804445715,-10.5,TRUE,0.557840349434899,0.597177184535879,"fgm",0.577508766985389
"2020-21","Regular Season",2021-04-16,"0022000845","1610612765","DET","DET vs. OKC","fgm",0.305874425485532,-2.5,FALSE,0.464936767504911,0.453674999614894,"fgm",0.459305883559903
"2020-21","Regular Season",2021-04-16,"0022000846","1610612755","PHI","PHI vs. LAC","fgm",0.68558063367909,-4,TRUE,0.539434643384064,0.561984831464278,"fgm",0.550709737424171
"2020-21","Regular Season",2021-04-16,"0022000847","1610612764","WAS","WAS vs. NOP","fgm",0.208772559237512,3.5,FALSE,0.440668602843191,0.410690773532673,"fgm",0.425679688187932
"2020-21","Regular Season",2021-04-16,"0022000849","1610612761","TOR","TOR vs. ORL","fgm",0.310266988474043,-3,TRUE,0.466258339027033,0.456287282839828,"fgm",0.46127281093343
"2020-21","Regular Season",2021-04-16,"0022000851","1610612745","HOU","HOU vs. DEN","fgm",0.402956564833811,9.5,FALSE,0.472075302659698,0.446268378862783,"fgm",0.459171840761241
"2020-21","Regular Season",2021-04-16,"0022000852","1610612750","MIN","MIN vs. MIA","fgm",0.528191225794583,7.5,TRUE,0.498111631390313,0.486225625000671,"fgm",0.492168628195492
"2020-21","Regular Season",2021-04-16,"0022000853","1610612759","SAS","SAS vs. POR","fgm",0.306157366316735,-1.5,FALSE,0.464033639848572,0.450928336549287,"fgm",0.457480988198929
"2020-21","Regular Season",2021-04-16,"0022000848","1610612766","CHA","CHA @ BKN","fgm",0.401991542164866,12,FALSE,0.469492512512327,0.438975884070023,"fgm",0.454234198291175
"2020-21","Regular Season",2021-04-16,"0022000850","1610612763","MEM","MEM @ CHI","fgm",0.676563093588925,-3.5,TRUE,0.537228296761734,0.55813485794102,"fgm",0.547681577351377
"2020-21","Regular Season",2021-04-16,"0022000854","1610612752","NYK","NYK @ DAL","fgm",0.384441368344738,6.5,TRUE,0.471395139874287,0.449685161947389,"fgm",0.460540150910838
"2020-21","Regular Season",2021-04-17,"0022000855","1610612747","LAL","LAL vs. UTA","points",0.813379580195447,-1.5,FALSE,0.571492929551812,0.604518976961568,"points",0.58800595325669
"2020-21","Regular Season",2021-04-17,"0022000856","1610612764","WAS","WAS vs. DET","points",0.334884783867699,-4.5,TRUE,0.471911010836355,0.46561664826167,"points",0.468763829549013
"2020-21","Regular Season",2021-04-17,"0022000858","1610612738","BOS","BOS vs. GSW","points",0.416455403021849,-3,FALSE,0.487116328067561,0.485513297151991,"points",0.486314812609776
"2020-21","Regular Season",2021-04-17,"0022000859","1610612749","MIL","MIL vs. MEM","points",0.681309904880229,-8,TRUE,0.554654558678316,0.589324533273626,"points",0.571989545975971
"2020-21","Regular Season",2021-04-17,"0022000860","1610612756","PHX","PHX vs. SAS","points",0.738599969008045,-12,FALSE,0.574386416568679,0.622263255915562,"points",0.598324836242121
"2020-21","Regular Season",2021-04-17,"0022000857","1610612739","CLE","CLE @ CHI","points",0.753971232636468,3,FALSE,0.550351211304732,0.56844900557561,"points",0.559400108440171
"2020-21","Regular Season",2021-04-17,"0022000857","1610612741","CHI","CHI vs. CLE","points",0.246028767363532,-3,TRUE,0.449648788695268,0.431559996400846,"points",0.440604392548057
"2020-21","Regular Season",2021-04-17,"0022000855","1610612762","UTA","UTA @ LAL","points",0.186620419804553,1.5,TRUE,0.428507070448189,0.39548979608435,"points",0.41199843326627
"2020-21","Regular Season",2021-04-17,"0022000856","1610612765","DET","DET @ WAS","points",0.665115216132302,4.5,FALSE,0.528088989163645,0.534392482226982,"points",0.531240735695314
"2020-21","Regular Season",2021-04-17,"0022000858","1610612744","GSW","GSW @ BOS","points",0.583544596978151,3,TRUE,0.512883671932439,0.514495869024217,"points",0.513689770478328
"2020-21","Regular Season",2021-04-17,"0022000859","1610612763","MEM","MEM @ MIL","points",0.318690095119771,8,FALSE,0.445345441321684,0.410684347848721,"points",0.428014894585202
"2020-21","Regular Season",2021-04-17,"0022000860","1610612759","SAS","SAS @ PHX","points",0.261400030991955,12,TRUE,0.425613583431321,0.377745369469398,"points",0.40167947645036
"2020-21","Regular Season",2021-04-17,"0022000855","1610612747","LAL","LAL vs. UTA","fgm",0.813379580195447,-1.5,FALSE,0.559558036792417,0.590657082313611,"fgm",0.575107559553014
"2020-21","Regular Season",2021-04-17,"0022000856","1610612764","WAS","WAS vs. DET","fgm",0.334884783867699,-4.5,TRUE,0.472487508704714,0.466738944411035,"fgm",0.469613226557874
